id,name,city,country,latitude,longitude,sports
place_451,Academia Max Forma,Rio de Janeiro,BR,-22.939873,-43.17898,Trade School
place_452,Série Delta,Rio de Janeiro,BR,-22.936563,-43.173192,Track
place_453,Smart Fit,Rio de Janeiro,BR,-22.914366,-43.185335,Gym and Studio
place_454,Smart Fit,Rio de Janeiro,BR,-22.947964,-43.18601,Gym and Studio
place_455,Academia Body Up,Rio de Janeiro,BR,-22.914565,-43.184963,Gym and Studio
place_456,Clube Naval Charitas,Niterói,BR,-22.935582,-43.106735,Sports and Recreation
place_457,Circuito da Praia,Unknown,BR,-22.93295,-43.17204,Gym and Studio
place_458,Asmahan - Escola de Artes Orientais,Rio de Janeiro,BR,-22.911982,-43.175178,"Education, Dance Studio"
place_459,Formula da Agua Fitness Center Academia Ltda-me,Rio de Janeiro,BR,-22.967589,-43.190996,Gym and Studio
place_46,Academia Cond. Res. Life,Rio de Janeiro,BR,-23.008591,-43.484623,Gym and Studio
place_460,Cachanga do Malandro,Rio de Janeiro,BR,-22.916707,-43.177486,Education
place_461,Botafogo de Futebol e Regatas,Rio de Janeiro,BR,-22.954678,-43.17789,Sports Club
place_462,Circuito Vênus,Rio de Janeiro,BR,-22.91467,-43.173988,Track
place_463,Bluefit,Rio de Janeiro,BR,-22.934258,-43.175584,Gym and Studio
place_464,Circuito Athenas,Rio de Janeiro,BR,-22.916276,-43.17434,Track
place_465,Smart Fit,Rio de Janeiro,BR,-22.931685,-43.178596,Gym and Studio
place_466,Clube Santa Luzia,Rio de Janeiro,BR,-22.914007,-43.16864,Event Space
place_467,Bar Ernesto,Rio de Janeiro,BR,-22.914601,-43.178189,Sports Bar
place_468,Bar dos Guerreiros,Rio de Janeiro,BR,-22.936375,-43.184919,"Sports Bar, Restaurant"
place_469,Bar do Tênis,Rio de Janeiro,BR,-22.937273,-43.185755,Sports Bar
place_47,Sauna & Spa,Rio de Janeiro,BR,-23.004194,-43.484704,Health and Beauty Service
place_470,Pizzaria e Lanchonete Opção Farani,Rio de Janeiro,BR,-22.941687,-43.181219,"Sports Bar, Steakhouse"
place_471,Nocaute Fight Bar,Rio de Janeiro,BR,-22.950989,-43.176045,Sports Bar
place_472,Caneco 85,Rio de Janeiro,BR,-22.934261,-43.180728,"Dive Bar, Restaurant"
place_473,Praia Clube São Francisco,Niterói,BR,-22.914266,-43.097823,Sports Club
place_474,Niterói Swim,Niterói,BR,-22.908814,-43.10886,Gym and Studio
place_475,AABB Piratininga,Niterói,BR,-22.935122,-43.079184,Gym and Studio
place_476,Pista de Skate,Niterói,BR,-22.914973,-43.094703,Skate Park
place_477,Rio Sailing Clube,Niterói,BR,-22.914242,-43.102904,Sports Club
place_478,Tio Sam Gym Center,Niterói,BR,-22.952773,-43.057895,Gym and Studio
